[467.2065508957089, 19.518458599119107]
[-10.40551015467949, -3.4010713164039714]
[-1.9658388781757878, 0.44856753894642054]
[-0.14393950432105207, 0.8831246316532599]
[-0.6322009503816544, -1.293039625677011]
[-0.26200992335810724, -0.7694964279401688]
[-0.44946795901482517, -0.0796776823748182]
[0.10363458802163983, -0.19461077764075063]
[0.09913147202014816, 0.0785550458735238]
[0.13341989289274636, -0.07373091227812267]
[0.06611556714886291, -0.08279413360958898]
[-0.03138165468559251, -0.041787745022762834]
[0.005861071089219294, -0.0922076284372011]
[0.02100063341712488, -0.06179706706033672]
[-0.009992808427633726, -0.0049924961359204545]
[0.030038458787652544, -0.055967201450870085]
[0.021916081941610877, -0.018423401264138217]
[0.01675658284758974, -0.008393745771705596]
[0.02434008164550061, -0.02728987643192582]
[0.006922441661950884, -0.02417584454644306]
[-0.003466177163416795, -0.022455950646358858]
[0.0036656295012482687, -0.025084095714402677]
[0.006763817499420011, -0.010172410487778283]
[0.016751791857100073, -0.013947821211431233]
[0.010735538445466375, -0.00705796418603466]
[0.005298401765043204, -0.01143917283046747]
[0.006227974164163319, -0.016911760039022283]
[0.0020560579509663057, -0.009255251054216096]
[0.0031535506157087667, -0.008581976326949459]
[0.007357903779904307, -0.013858488488822915]
[0.002352456513276091, -0.005143190322725949]
[0.004916849795747247, -0.0073234967127246975]
[0.007447209183017556, -0.007949288237042218]
[0.004464356914922973, -0.005037506975561712]
[0.002814256129830439, -0.006984828763751949]
[0.001598343275785119, -0.008710442436635546]
[0.001160939583637166, -0.0063542135078313855]
[0.0039000284207424407, -0.00582037422277587]
[0.004101776683906433, -0.0031545045475598332]
[0.004443840066565841, -0.005186928658168277]
[0.0027293117847806414, -0.0051145053503312]
[0.0008801765186934318, -0.0040488418643018775]
[0.002439545884947769, -0.00556069641987289]
[0.0026423485772295585, -0.004738459413590634]
[0.0012089651088262876, -0.002567775035970832]
[0.0025636528601111763, -0.004997348637282739]
[0.0022807151107024914, -0.003578926545715788]
[0.002082780965684927, -0.002333047821781342]
[0.002759950752790008, -0.0034354596214134503]
[0.0017037219039841567, -0.0036365608548156736]
[0.0005977924067828155, -0.0032959122761795356]
[0.0010702061972298615, -0.0035869490435349732]
[0.0016928698307664414, -0.0026184500302568747]
[0.00250010500650788, -0.0025944633710737186]
[0.0017893618729649674, -0.0019380638409125517]
[0.0012410375776190918, -0.0026770803056459513]
[0.0012744429158003667, -0.003224774202705838]
[0.000859191880601351, -0.002130368641555247]
[0.0012226551462632962, -0.002101317716583395]
[0.0017108106900348141, -0.002896617127069359]
[0.0007839620790511259, -0.0016901132446343545]
[0.0010961915549776435, -0.0020243331552576294]
[0.0016744254338791897, -0.002241929152443145]
[0.0012541118213678093, -0.0015608656350662997]
[0.000939026253307107, -0.0018088656051284957]
[0.0007429894972519335, -0.0023838615198785718]
[0.0005678174701571059, -0.0019382342004645725]
[0.0010418508469789423, -0.0016716523512325665]
[0.0012835010921536938, -0.0013009728179440017]
[0.0013260112067625673, -0.0016733408728009103]
[0.0007982515918194544, -0.0015960065796831735]
[0.0004334281413158614, -0.0015025983831709055]
[0.0008697967065198764, -0.0018389224228041456]
[0.0009377092424056599, -0.001495284189881707]
[0.0006305405695068433, -0.0010218245269676407]
[0.0009058069201679508, -0.001734087906547166]
[0.0007360363389607993, -0.001393677380468361]
[0.000685179607562203, -0.0009885294580418424]
[0.0010100865152893324, -0.0013205885177045573]
[0.0007638802074010353, -0.0013575767571003539]
[0.0003438510790401139, -0.0011986646551447322]
[0.00046283460394130893, -0.0014020397685978944]
[0.0006907731339876877, -0.0011782714860580357]
[0.0009050367711382901, -0.0010052399202022944]
[0.0007477251110559191, -0.0008586439391220502]
[0.00058187412885502, -0.0011807589119388062]
[0.0004848174140109629, -0.0012894565186321039]
[0.0003786781464816258, -0.0009373619852834914]
[0.0006130525277885379, -0.0009686011334628652]
[0.0007636121858226042, -0.0011650963850577956]
[0.0003877314353460948, -0.0007694790327347871]
[0.0004657137975090375, -0.0009723338922946745]
[0.0006761078372423679, -0.001062284416835535]
[0.00055083262007527, -0.0007193906426428143]
[0.0004962866383150244, -0.0008127781813334067]
[0.00043487932829711085, -0.0010944034122140067]
[0.0002789407434158342, -0.0009002021313421205]
[0.00043754664761019857, -0.0007957298661264711]
[0.0006240058539298543, -0.0007199014561368178]
[0.0006349739298502355, -0.0007844517338160273]
[0.00038695786886400185, -0.0007383269108940382]
[0.00025313077764144154, -0.0008048056384932778]
[0.0004118683768367104, -0.0009179024477710129]
[0.0004495599519909188, -0.0007021047884556153]
[0.00039133100964094947, -0.0005491255139382645]
[0.0004860168143352439, -0.0008664908407072236]
[0.00033818314818168105, -0.0007124174349291135]
[0.0003130536068413625, -0.0005595135691862652]
[0.0005174917126339329, -0.0007205422267007044]
[0.00043058094471204456, -0.0006770525125359139]
[0.0002245054707679106, -0.0005923256959881051]
[0.0002690442864527187, -0.0007625981540679803]
[0.00034822656450017586, -0.0006682044099627915]
[0.0004352508537799338, -0.0005202794098784214]
[0.00042898312275108097, -0.0004916110950508035]
[0.00035601561900622247, -0.0006540522273388305]
[0.00024142459370403435, -0.0006673771559944086]
[0.00020000323783420093, -0.0005430753587037929]
[0.0003584342984555011, -0.0005751881729050279]
