[411.8220915318272, 193.4289950758066]
[-5.372218336604725, 1.4575611727214692]
[-14.928612472902657, -31.96923373171184]
[-0.6416432855338527, -4.859402848751294]
[-0.46069702505669063, -0.10942189894174703]
[-5.125233719343374, -1.256698068861268]
[0.7612808057220413, -0.5381525501255364]
[-0.07596177621778466, -1.8882244265869206]
[-0.031272465641693614, -1.5155460585084182]
[-0.008513581008311899, -0.24321465373174433]
[-0.8952657148103889, -0.20503171819982668]
[-0.9268204004796772, 0.05484124590507378]
[0.7152515842074987, 0.04908589453665968]
[-0.35337876759217, -0.15911095856476543]
[0.2620396154194031, -0.4226816254838224]
[0.19551353583584152, -0.3130563420886876]
[-0.49756850922451434, 0.11052419104968614]
[-0.03751950041168861, -0.014117612281234315]
[-0.09022240934083925, 0.020465245450360214]
[-0.3693306762792936, -0.027350919087040015]
[0.16658539511827897, -0.2654855711626709]
[-0.0326628379749927, -0.18712762876688327]
[0.0057231860273057045, -0.12665868112651735]
[0.08570694060727024, -0.011426315034311685]
[-0.13188309121832198, 0.09675533185777319]
[-0.12447609726369002, 0.026173218959471]
[0.022420471737277126, 0.030240550026331192]
[-0.09853176037203815, -0.08158595359804877]
[0.012095919241892794, -0.1589776969301232]
[0.03097463413199142, -0.08860133216161703]
[-0.09487507423107377, -0.050264638271606654]
[-0.003559896761207604, 0.015933131739052087]
[0.011592320915058796, 0.042489780417467315]
[-0.10026545166068335, 0.0071390768788215375]
[0.05250471574966742, -0.029544103464755445]
[-0.01838685143449137, -0.07462581910264132]
[-0.045412922528629274, -0.04866097665982805]
[0.03857584232423217, -0.018911687929036525]
[-0.07151235428990965, -0.0015202980092103857]
[-0.04237538614651459, 0.017486221647691202]
[0.024967149450454584, -0.004089418797471822]
[-0.051219362159023785, -0.033320314081172864]
[0.033458001115319824, -0.051590923066829664]
[0.008454765469010805, -0.04159153044128594]
[-0.04546408343261055, -0.010557446816200022]
[0.006820278906074062, 0.009564146661129591]
[-0.023334432159265006, 0.02635168756490458]
[-0.03953492378175749, 0.00740516910643807]
[0.017103161933982758, -0.023624455862281124]
[-0.016189441471382182, -0.042095176438457726]
[-0.010334832779768127, -0.042525485967238486]
[0.01663157681802585, -0.01767181438172294]
[-0.024822373227993744, -0.00038587391222333345]
[-0.01898307159349022, 0.015569347143050472]
[0.009658957669996138, 0.01577626197889348]
[-0.028926076874036255, -0.011925798430028112]
[0.00828405568596624, -0.020401078644701975]
[0.005133191087356659, -0.02671322672154597]
[-0.031670697957562055, -0.021634372312966388]
[0.007954360766704693, 7.673987918455083e-05]
[-0.011941792045077282, 0.00497911936499662]
[-0.022708975322955904, 0.0051522300024569034]
[0.020433788596253777, -0.006548449966123471]
[-0.016664563516107622, -0.02226289841364215]
[-0.0029692889244481435, -0.017402127748288337]
[0.009962486556951866, -0.011404497666307467]
[-0.024658764482876627, -7.594147247658167e-05]
