[426.90559434868265, -4.4092882711920875]
[-0.0014059036305009709, 0.0018591135278920312]
[-4.055187654405934e-05, 0.0015379045959339477]
[-0.008360167019066722, -0.001760834770213493]
[0.0007558887388898761, -0.00510750211370159]
[-0.003391671542797847, -0.008265949389256178]
[-0.0059177863222057425, -0.005821531955315873]
[0.0019650894077873904, -0.0012569247361713387]
[-0.00548035363591759, 0.0011755733214111608]
[-0.0040075634726846054, 0.001479656610128277]
[0.0017601201305498249, -0.000386673261047521]
[-0.006384274798645118, -0.004027022281818504]
[-0.0014389752995842553, -0.0057005123284031844]
[-0.0004792353430898011, -0.005919494257061841]
[-0.005875172417998842, -0.0027264523209153957]
[0.0007471782537281646, 0.0010272527370158713]
[-0.002413297538177428, 0.0015998570082857988]
[-0.005287893895083551, -5.891501672650179e-05]
[0.0017857865038225507, -0.0022672810553790793]
[-0.003779683945568213, -0.004932925267590239]
[-0.0032611218933396025, -0.0048912926916246935]
[0.0008387463737715706, -0.0032006573914096226]
[-0.004625094076104924, -0.0003437408852517976]
[-0.0010005853632684414, 0.0017330516742455337]
[-0.0002239990115706636, 0.0007742690498424576]
[-0.005196469762919431, -0.001794935786016083]
[0.0006939132994503994, -0.003424017302046136]
[-0.0013750611469469098, -0.004550359500964642]
[-0.004179055445793223, -0.003280478408643095]
[0.0007952568037925545, -0.000877968046742339]
[-0.002799090248008951, 0.00094330716911184]
[-0.002466609242932849, 0.0012052943768181557]
[0.0008176211819126422, -0.0006007143089349354]
[-0.0040854065445534715, -0.003040906522418285]
[-0.0007887496077439993, -0.0036163704585926437]
[0.0002745146935454468, -0.0032979398801380455]
[-0.004081709974072867, -0.0015248368823970182]
[-9.986634277103779e-05, 0.0005824746424183402]
[-0.0010288038336874195, 0.0011409594793754252]
[-0.003195337209511817, 3.804642085381005e-06]
[0.0008103215837010902, -0.001887932653742097]
[-0.0025009043262020914, -0.003463454374594388]
[-0.002051618667944677, -0.0029690471921185457]
[0.0009565083589792023, -0.0017339522760874693]
[-0.0031874970909174793, -0.000150542816836019]
[-0.0012579490152528905, 0.0010584867489726868]
[0.00022160511489421886, 0.0005441782940607265]
[-0.0030920058656194183, -0.0012869112144535677]
[0.00010527365677448497, -0.002656636122875415]
[-0.0009869056546756294, -0.0030693061179518782]
[-0.002720523400879804, -0.0018361817741610054]
[0.0007725313205411144, -0.0003703823220115865]
[-0.0019000495432305309, 0.0005557530204565175]
[-0.0021821601736220775, 0.0007215861254299405]
[0.0007418315504637008, -0.00041080156348982655]
[-0.0023464886442920996, -0.0022129383179960715]
[-0.000846093421054156, -0.0027440080314402853]
[6.242509053949741e-05, -0.002115071413125705]
[-0.002695788113312503, -0.0006431020961785716]
[3.802634846450381e-05, 0.0004571066330198992]
[-0.0006516980167524111, 0.0005696252008675629]
[-0.002577523457438835, -7.599584433481965e-05]
[0.000576925954550056, -0.0012973736513303136]
[-0.00130634053487233, -0.0025408551243114585]
[-0.0016373071383538607, -0.002235506073251861]
[0.00047780811823106006, -0.0009749343877257927]
[-0.002113210817893063, 0.00025365566577995047]
[-0.0008520022725033716, 0.0006440655744270884]
[0.00022593163212925038, 7.703396714342503e-05]
[-0.0023851205008962317, -0.0009377031724313589]
[-3.988614976091487e-05, -0.0018150416672140235]
[-0.0003381742620200967, -0.002271852946673425]
[-0.002010081902710681, -0.0013838712018547916]
[0.0003134752857737455, -6.175965555743623e-06]
[-0.0012514095158957517, 0.0006570421527531956]
[-0.0015508899925296138, 0.00029796457302699864]
[0.0005767934469907976, -0.0006243936971188635]
[-0.0017459210260980518, -0.0015433131701394487]
[-0.0007926764517308671, -0.001847818580690594]
[0.00028584840179457505, -0.0015900847352930264]
[-0.0018963620534013792, -0.0004990224394343379]
[-0.00021562889804627172, 0.0005527144952713892]
[-0.00041920521266519684, 0.0005566858770558181]
[-0.001849449807013237, -0.00033622874865457675]
[0.0004312136748259032, -0.001235917550954646]
[-0.0009166302027446838, -0.001724822070595211]
[-0.0013912588221079158, -0.0014594964056667947]
[0.0004514018633857003, -0.0007706504850943869]
[-0.0013988394383109837, 0.00015638809183105007]
[-0.0008297925700903042, 0.0006302035967788999]
[0.00014318276191477297, 9.696950509185953e-05]
[-0.001709183104914358, -0.0009753661893283638]
[-3.8739994715153436e-05, -0.0015475624776831731]
[-0.00016899828086880397, -0.0014848441862320705]
[-0.0016521405199198536, -0.0008382887029727282]
[0.00020721081414787346, -7.938650813615195e-05]
[-0.0007261093161515797, 0.00043793114813084344]
[-0.0012811221231588954, 0.000312516052720202]
[0.00032426608710484084, -0.0004945269150566922]
[-0.0012401285958769659, -0.001390272215990862]
[-0.0005970895949891641, -0.0014855998145586469]
[0.0002964372925765568, -0.0009623390358395323]
[-0.0015338258883740297, -0.0002152002536445763]
[-0.00027901768224536383, 0.00030612637374208274]
[-0.00010855752994509693, 0.00034255353976497815]
[-0.0014232608711596817, -0.00021038674904172439]
[0.00015235300373162008, -0.0009909046791432008]
[-0.0006390767545317866, -0.0014656950275238056]
[-0.0010270434197022782, -0.0011111096994669695]
[0.00040001716785820207, -0.00036431947551628097]
[-0.0011238956199699501, 0.0002159520568832951]
[-0.0007927983313285036, 0.00033533905057375746]
[0.0002775322492073462, -1.4771817582914792e-05]
[-0.0012385573895550006, -0.0007205501941196513]
[-0.00023744981451423453, -0.0012355988503877091]
[-0.00011261907696358264, -0.0012159536083644618]
[-0.0011942295477941275, -0.0005780132847949173]
[0.00018761466187137976, 0.00011103272818294152]
[-0.0005894335897932423, 0.0003536620671604762]
[-0.0011473431207564833, 7.858892029199982e-05]
[0.0003566686703441041, -0.00045648448951296494]
[-0.000821570259969151, -0.0010437165263195158]
[-0.000663411450503526, -0.0011793798348646023]
[0.00018983856279763955, -0.0007587320311706058]
[-0.0010744590066005255, -6.944880694168681e-05]
[-0.00020390023490465814, 0.0003357511192783359]
[-0.00011129366408135777, 0.00020647198759160545]
[-0.0012376880875814011, -0.00031499158617909195]
[0.00016226956468495812, -0.0008083354449270885]
[-0.0003306824179927226, -0.0010962059347787712]
[-0.0009622008438441298, -0.0008785733239114468]
[0.00021459234957132978, -0.00026133697426017344]
[-0.0007431253913766644, 0.00026501433292447363]
[-0.0006039345546742791, 0.0002819498228384676]
[0.0001755138942789447, -0.00012634666374666814]
[-0.0010611709235661682, -0.0006772912964680966]
[-0.00019039834789025267, -0.0009541530311074631]
[7.267342881656091e-05, -0.000896576534263227]
[-0.0010382238173990976, -0.00046079101844959114]
[6.294707480924977e-06, 0.00012016131074465974]
[-0.0003351998545779722, 0.00035227801554232885]
[-0.0008673252282245247, 1.581682474255386e-05]
[0.00021802695493305935, -0.0004997920838107905]
[-0.0007029224584531035, -0.0008778595105520814]
[-0.0005529888447596276, -0.0008642729629579904]
[0.0002767154234163405, -0.0005436729200698487]
[-0.0008843522572334894, -7.338206162363532e-05]
[-0.00032082342405453934, 0.00028921174848219565]
[7.588377636147392e-06, 0.0002083364305509594]
[-0.0009168616892631931, -0.0003372026917407567]
[5.031638108831532e-05, -0.0007762180513857242]
[-0.0002958195683755091, -0.0008603389650092552]
[-0.0007963469232151743, -0.0005925239464313892]
[0.0002487412711325021, -0.00017264023486929236]
[-0.0005716156333579747, 0.00016698081642577828]
[-0.0006297720006696594, 0.0002313123512789131]
[0.0001841340632545707, -7.912496754680642e-05]
[-0.0007582620359285475, -0.0006411500474607923]
[-0.00022994787277647033, -0.0008687949482786284]
[2.9101677354925748e-05, -0.000650151960462253]
[-0.0008494373348917894, -0.0002470081821653314]
[3.526327527214601e-05, 9.432162594963378e-05]
[-0.00021531374045064, 0.00020794909704152653]
[-0.000808505298851514, 7.2786323901952166e-06]
[0.0001617410139582165, -0.000388659247050116]
[-0.0004666265824845306, -0.000795023532660033]
[-0.000502126668782299, -0.0007629252656673469]
[0.00018491596204250893, -0.00033490896365639955]
[-0.0007144215701291312, 5.263030829630311e-05]
[-0.00026330911993466266, 0.00018625662246687935]
[6.861856897766305e-05, 6.997149558979343e-05]
[-0.000803299335884744, -0.00027672602459571927]
[-2.1919390133906536e-05, -0.0006088419084220309]
[-0.0001523978474824994, -0.0007610135692255326]
[-0.0006652823788994011, -0.0005116548324917147]
[0.00015133243068465863, -2.7328758306355283e-05]
[-0.000456170987991264, 0.00021612789811761499]
[-0.000532126266092281, 0.00010008265124634638]
[0.0002018433264519004, -0.0001698725556628089]
[-0.0006289980499643022, -0.0005098652109505331]
[-0.00028000718608747754, -0.0006732221593912513]
[7.971489649449132e-05, -0.0005687016896314123]
[-0.0006689799270176433, -0.00020979591902037242]
[-2.7209531731298142e-05, 0.0001752613453526175]
[-0.00017277941839839717, 0.00020884372596791014]
[-0.0006811189672984164, -0.00010701264325360064]
[0.0001648570425469842, -0.00041042814440883646]
[-0.0003557063077946898, -0.0006136447923447141]
[-0.0005111897583076896, -0.0005763293743981102]
[0.00016480124267731489, -0.00029685371449206244]
[-0.0005237590933538927, 4.2339629195420336e-05]
[-0.0002642547782321092, 0.000221400191356802]
[4.1112241758622936e-05, 5.6652583915170474e-05]
[-0.0006714044901466876, -0.0003439753824742431]
[-3.5683067550751346e-06, -0.0005629285794395145]
[-7.904820277054858e-05, -0.0005637915631577783]
[-0.0006349606306407241, -0.0003678505774071805]
[9.465663910196431e-05, -4.137784380331411e-05]
[-0.0002903108479658245, 0.00017266036567264997]
[-0.0004650333536744822, 0.00011728361655477526]
[0.00012544896780936066, -0.00016958062254501804]
[-0.0005218593991392906, -0.0005202856422141799]
[-0.00022600481979057063, -0.0005790845703954606]
[0.00011445704906204446, -0.0003917027843760579]
[-0.000616038273520747, -0.00012942167428986462]
[-8.594884908880163e-05, 0.00011854115183851377]
[-5.334819460645068e-05, 0.00015782604530452382]
[-0.0005589296756310924, -8.179372094564014e-05]
[7.085468204992562e-05, -0.00038255488507626945]
[-0.0002960085918027877, -0.0005762173910275337]
[-0.0004164809405472064, -0.00046260159586919425]
[0.00017508252827645732, -0.00016735295749115142]
[-0.0004711028245277249, 5.642144842865626e-05]
[-0.00030007785112329266, 0.0001448881194464624]
[0.00010955737118233111, 2.538830700002598e-05]
[-0.0005202680237137679, -0.0002952546978955001]
[-8.389203138248202e-05, -0.0005093323892827462]
[-7.571811829903963e-05, -0.0004995131504277328]
[-0.0005100633378103542, -0.0002621969025951021]
[0.00010236980189551326, 2.866251295785549e-05]
[-0.000257594941491468, 0.0001340932153440222]
[-0.0004678062306169295, 4.888942969272225e-05]
[0.00015338166623840577, -0.0001611304252659429]
[-0.0003718929392824699, -0.0004468274879203815]
[-0.00027013582704715766, -0.0005140350378032288]
[6.824272843980461e-05, -0.0003244697125973639]
[-0.00048224106459876515, -5.041418542717224e-05]
[-6.0049041972543016e-05, 0.00013356238857098468]
[-5.0177312452936995e-05, 9.079501147582492e-05]
[-0.0005332794491060833, -0.00011816655860089065]
[7.752469852095878e-05, -0.0003274739661012216]
[-0.00017221757159635587, -0.0004895453562108187]
[-0.00041566706276702226, -0.00040582495621299675]
[9.875056268515703e-05, -0.00011559911153047331]
[-0.0003527909844374122, 0.00010327458939152212]
[-0.00024370872926249287, 0.00012184617460631042]
[8.608321977898736e-05, -4.3625369208363796e-05]
[-0.0004809372494054276, -0.0002865032935068651]
[-7.837627823276128e-05, -0.00041478449852716537]
[8.246221975816148e-06, -0.00041837634473573804]
[-0.0004695324253577715, -0.0002310588464788932]
[2.126175469219227e-05, 5.713469727153253e-05]
[-0.0001744421366450255, 0.00015558421815831114]
[-0.00038082609647210885, 1.0259585410454797e-05]
[0.0001165946766489602, -0.00021110132700433116]
[-0.00033664175438613553, -0.00039339215087194016]
[-0.0002516911823912116, -0.00039787184659267893]
[0.00011201602918031739, -0.0002675556141643609]
[-0.0004172335451737841, -5.382410859522402e-05]
[-0.0001224383479945662, 0.00014243252753776137]
[-1.1634938830218378e-05, 0.00010144722382549043]
[-0.00042697863601176556, -0.00015193966713150653]
[4.5832584230076634e-05, -0.00034782746225638095]
[-0.0001548425095434791, -0.0004037535032209924]
[-0.00038007579261628566, -0.0002903262282514252]
[0.00011289672628139735, -9.503038977110023e-05]
[-0.000282184072641134, 6.751331017773587e-05]
[-0.00027207278724072914, 0.00012316217726748846]
[8.256886853774681e-05, -2.796259134874024e-05]
[-0.0003736818775035289, -0.0003027317297829568]
[-8.802152957365639e-05, -0.0004064975824200623]
[2.5819199268584114e-06, -0.00031942560051367863]
[-0.0004224361912279484, -0.00013605264983107546]
[2.1940226330618984e-05, 3.953856780825049e-05]
[-0.00011424875340748653, 9.953265802342681e-05]
[-0.00037120810081658906, 1.88969655550153e-05]
[8.352344451970084e-05, -0.00017921143039386495]
[-0.00024764707850113976, -0.0003895380394804346]
[-0.00022927344112566583, -0.00037087450427578106]
[8.794241949533488e-05, -0.0001750765761556472]
[-0.0003707828367725263, 8.640912587565275e-06]
[-0.00011972166653831384, 9.524414152961569e-05]
[2.959043411693285e-05, 4.2717301751038494e-05]
[-0.000386172917881622, -0.00012414147100026085]
[8.323823848174761e-07, -0.0002967810409301428]
[-9.823260865074457e-05, -0.00038620332518724985]
[-0.00032530170621408727, -0.0002585100989972444]
[8.253460844059868e-05, -2.3373502093748666e-05]
[-0.00024983814565073675, 9.550140102887461e-05]
[-0.00025754960913049185, 6.214210348787219e-05]
[0.00010522940415058635, -7.190692170294666e-05]
[-0.0003155163180469933, -0.0002512028728585691]
[-0.00012796201315704026, -0.0003420915734992924]
[2.1598389390878325e-05, -0.0002995225549768891]
[-0.0003442134192299662, -0.000111773790930636]
[2.6986801748840605e-07, 8.46249006831723e-05]
[-0.00010563527767493142, 0.000100207053758683]
[-0.0003433045743830576, -3.815530389239541e-05]
[9.530936336787921e-05, -0.0001962018556977141]
[-0.00018767266781222203, -0.00031836958816547356]
[-0.00025262414423876667, -0.00030506818025044513]
[7.380722261657313e-05, -0.00016404398863599512]
[-0.00028388036225829305, 1.874837552306996e-05]
[-0.00012007415064713145, 0.00011681435123911399]
[1.2075927637633654e-05, 2.87020047661235e-05]
[-0.00035087818616807986, -0.00016266895382510693]
[1.281589969023833e-05, -0.0002829838534232562]
[-4.866181287793703e-05, -0.0003065229594403085]
[-0.0003284762168689892, -0.00020500273162371574]
[4.707885852495153e-05, -2.7922684572079248e-05]
[-0.000170055309121786, 9.221178173191014e-05]
[-0.00023036162148135086, 6.946253922690548e-05]
[6.713720332340856e-05, -8.733307519870337e-05]
[-0.0002832352383817516, -0.0002636421855909954]
[-0.00010592505941835195, -0.0003022044646922876]
[5.515328862927549e-05, -0.00022566391225939224]
[-0.0003312207188312932, -8.134285617261705e-05]
[-4.152488797759535e-05, 6.462988139033232e-05]
[-4.514026419279171e-05, 9.063266703901451e-05]
[-0.0002904438906243603, -3.381907264254913e-05]
[4.817186203792678e-05, -0.0002034222277171316]
[-0.00016887675004145786, -0.0003053631679305058]
[-0.00021559015355886169, -0.00024990943779734827]
[9.298775316349955e-05, -0.00010894513394841838]
[-0.0002635940965503014, 2.1615276340147815e-05]
[-0.00015476320692942025, 8.807303847435666e-05]
[4.779871347310172e-05, 2.3122503092554147e-05]
[-0.0002812994291078452, -0.00015233371809231233]
[-2.9625834513991034e-05, -0.0002785564243960592]
[-4.990074733662864e-05, -0.00027548756536599495]
[-0.00027806898038792993, -0.00014752310606772762]
[5.893569439616164e-05, 7.014945395678041e-07]
[-0.0001522600512589567, 7.042084983166497e-05]
[-0.0002496636477697378, 4.267997723006456e-05]
[7.994412203982115e-05, -7.947391327345343e-05]
[-0.00020984612386837354, -0.00024355283297416985]
[-0.00013193724918983407, -0.00028897446887862777]
[3.359079228293371e-05, -0.0001874560707771089]
[-0.00027488299337574684, -3.2481490439967287e-05]
[-2.7977700974179953e-05, 6.618823847201472e-05]
[-3.678288907082994e-05, 5.31696029774098e-05]
[-0.0002927908819946867, -4.771364262345923e-05]
[4.5571881997052976e-05, -0.00017693947029545631]
[-0.00010445902386368999, -0.00027777793048061605]
[-0.00021872044433710047, -0.0002349628884898182]
[5.7133609461385015e-05, -7.389130019273826e-05]
[-0.00021188984601738792, 5.5906803213989775e-05]
[-0.00013227619767419707, 6.864006195839156e-05]
[4.493817762594998e-05, -1.804612412181772e-05]
[-0.00027105940607200646, -0.00014583769485687625]
[-3.771387799567094e-05, -0.0002342761763326484]
[-3.4599250519073976e-06, -0.0002472648016014767]
[-0.0002585203081332116, -0.00013889728930854958]
[1.909055760545425e-05, 2.6069775300778964e-05]
[-0.00011527680145279051, 9.017090188789822e-05]
[-0.00021548551422778672, 1.2539521629550965e-05]
[6.953057432142196e-05, -0.00011313737251417155]
[-0.0001947372713693163, -0.0002149178914462313]
[-0.00013677407191858837, -0.00023336828307862767]
[5.8938714076306464e-05, -0.00016712808598134954]
[-0.000238722242724837, -3.5863610099537424e-05]
[-6.056892037634154e-05, 8.071648589494385e-05]
[-2.0887014335779774e-05, 6.329972773788661e-05]
[-0.000249580809138894, -7.755769307948857e-05]
[3.504241977506095e-05, -0.00019577268133930126]
[-9.220272058702017e-05, -0.0002313528645483398]
[-0.00021548319703298957, -0.0001779474254708785]
[6.422539062406196e-05, -6.834545243177004e-05]
[-0.00016854252926701285, 3.93745432890058e-05]
[-0.00014884171827084236, 7.611486310267479e-05]
[3.895946263873795e-05, -1.0300533551776958e-05]
[-0.00022582690832445573, -0.0001669777415197471]
[-4.00403189659837e-05, -0.00023642717930094648]
[1.138420218205205e-06, -0.0001918907093727551]
[-0.00024738140100999395, -9.065688263673252e-05]
[1.4920690238229284e-05, 1.4150354181192287e-05]
[-7.426687494244133e-05, 6.43278126992719e-05]
[-0.00021212691570632325, 1.958992625472611e-05]
[4.644149685292809e-05, -0.00010128338688353278]
[-0.00015632289926839626, -0.00022364760328486]
[-0.00012473265167251002, -0.00022215064965369624]
[5.5548487932433055e-05, -0.00011325054221478226]
[-0.00022408292024475585, -3.8010339793179485e-06]
[-6.773049432289881e-05, 5.384632045917111e-05]
[1.1064400571025867e-05, 3.563123957106562e-05]
[-0.00022796846319317332, -6.435264134191376e-05]
[3.397874373173293e-06, -0.0001765174613042042]
[-6.825279982844434e-05, -0.00022900986533092027]
[-0.00018721228492246667, -0.00015992984323848214]
[5.679333842345535e-05, -2.486853045077786e-05]
[-0.00015685818017305286, 5.258559340539162e-05]
[-0.00015236990470082756, 4.120801051287967e-05]
[5.958101819231176e-05, -3.119452543776102e-05]
[-0.00019211223833559554, -0.0001437217824263315]
[-7.068731740372813e-05, -0.00021075789166447034]
[6.658268793841016e-06, -0.00018350871783567868]
[-0.00020592647177375412, -7.293582714676394e-05]
[9.940308571571022e-06, 4.224462050891886e-05]
[-7.132845058524517e-05, 6.105229790381861e-05]
[-0.00020903737283792245, -1.4247916533413618e-05]
[5.7898336958905894e-05, -0.00010848838899613078]
[-0.00011877283080410916, -0.00019062282720794244]
[-0.00014667755592748244, -0.00019478460919142293]
[4.351418419168418e-05, -0.00010513807494155758]
[-0.0001763566129847488, 8.562461241319597e-06]
[-6.376641562677587e-05, 6.642240612124775e-05]
[2.4206028814699465e-06, 2.198435900305218e-05]
[-0.00021941979464296102, -8.862517642621581e-05]
[1.0791969769774479e-05, -0.00016692468488033185]
[-3.448284086951525e-05, -0.0001906076751581054]
[-0.00019658546292739, -0.00013744933436193874]
[3.246609220641794e-05, -2.202863718031578e-05]
[-0.00011140643712504589, 5.812649826776378e-05]
[-0.00013540060737823878, 4.228473431977888e-05]
[4.0584048939751316e-05, -4.767719993548081e-05]
[-0.00018239130019215288, -0.0001529855819416559]
[-6.165542350958925e-05, -0.0001858505955090184]
[3.1920965288298464e-05, -0.0001467241724474322]
[-0.00020326130717740476, -6.133947510114646e-05]
[-1.884547271463477e-05, 3.796659952134962e-05]
[-3.571176326898351e-05, 6.202718913425956e-05]
[-0.00017892533052982218, -1.8427572046227775e-05]
[3.347447970181161e-05, -0.00012137241238346919]
[-0.00011324830396483576, -0.00018380979604493142]
[-0.00013201594161402208, -0.00015992259978225842]
[5.946048879063026e-05, -7.722615863603455e-05]
[-0.0001656905497004757, 6.017172113154112e-06]
[-8.908498593535041e-05, 5.6893660270979085e-05]
[2.3755172165768057e-05, 2.3145920784339857e-05]
[-0.00018005159530637416, -9.201187676034783e-05]
[-1.206483938209768e-05, -0.00017274871873929065]
[-3.7318890276138994e-05, -0.00017088615647087302]
[-0.00017550054269038773, -9.998936710553519e-05]
[4.180578325582718e-05, -8.158634889565697e-06]
[-9.835086011888983e-05, 4.2073271986381444e-05]
[-0.0001515329849472724, 3.225393873892979e-05]
[4.729017251647871e-05, -4.1125187473067815e-05]
[-0.00014043372573879775, -0.00015178301531423855]
[-7.615077404996007e-05, -0.00018479238168966905]
[1.947962964414518e-05, -0.00012006110112694479]
[-0.00017838121537966378, -2.8286553580669782e-05]
[-1.1440772120785425e-05, 3.627870898398333e-05]
[-2.5229314980897144e-05, 3.680230610099769e-05]
[-0.00018374585764796558, -2.3162052437237894e-05]
[2.892577058599688e-05, -0.00010587134652217944]
[-7.605033053986743e-05, -0.00017752026768969031]
[-0.0001336654541673997, -0.0001551486932376278]
[3.9673495456908625e-05, -5.022427495060544e-05]
[-0.0001420347706586611, 3.00304625292791e-05]
[-7.90619758276323e-05, 4.210524971992591e-05]
[2.9092301451788538e-05, -4.601933622179477e-06]
[-0.00017513116831611303, -8.67391654245167e-05]
[-2.228528449660372e-05, -0.00014780179768875135]
[-1.0701582784988783e-05, -0.0001620798579331506]
[-0.00016339455738084707, -9.602699532551551e-05]
[1.975458368028149e-05, 1.4065394882689652e-05]
[-8.14821473116567e-05, 5.585054950731083e-05]
[-0.00013630023388988555, 9.84266455159033e-06]
[4.801192862891046e-05, -6.449879833925198e-05]
[-0.00012994007280769937, -0.00013457095557711796]
[-8.629948042579438e-05, -0.0001532501054636315]
[3.281555574463635e-05, -0.00011305665057737002]
[-0.0001552410430168405, -2.9058231691359016e-05]
[-2.9502057814156935e-05, 5.148460629589291e-05]
[-1.9271553957755927e-05, 4.2425343881338784e-05]
[-0.00016365928396905316, -4.652843793214595e-05]
[2.8187473959773168e-05, -0.00011974564939509769]
[-6.491769263483604e-05, -0.00014990843319859226]
[-0.00013970437684542036, -0.00012232357328023635]
[4.064607570655743e-05, -4.9222189407172046e-05]
[-0.00011312232379304121, 2.2802972836521995e-05]
[-8.771362227794066e-05, 5.119537243652994e-05]
[2.2885070560502152e-05, -2.992775782837548e-06]
[-0.00015333680239021374, -0.00010525294875557596]
[-2.011150094116676e-05, -0.00015014616250924595]
[-2.7483120548787987e-06, -0.00012859245475538295]
[-0.00016407000851424713, -6.799581563698975e-05]
[1.2222720183429486e-05, 6.707638682601491e-06]
[-5.279962642190661e-05, 4.3342211383912144e-05]
[-0.0001326291931399992, 1.6018151307001238e-05]
[3.1678455570241515e-05, -6.248410527241472e-05]
[-0.00011119867528320421, -0.00014487210535067078]
[-7.740900777752913e-05, -0.00014537217401722202]
[3.617815364539978e-05, -7.976030766537745e-05]
[-0.00015208301625582732, -1.0762549726761605e-05]
[-4.0280550237234425e-05, 3.624209785713095e-05]
[4.308048253798269e-06, 2.8315540529594285e-05]
[-0.00014805731792250088, -3.933563277003227e-05]
[6.384137034742832e-06, -0.00011431544378937702]
[-5.387575367059305e-05, -0.00015173028938431088]
[-0.00012237277189156015, -0.00010803754485766426]
[4.0718539668443965e-05, -2.1858975408461934e-05]
[-0.00010945794973188372, 2.9015554091960105e-05]
[-9.691222526928e-05, 3.132474496270188e-05]
[3.8939047779212865e-05, -1.3805548370701692e-05]
[-0.00012920918971204287, -9.407023545672522e-05]
[-4.160035554870434e-05, -0.00014072559482060376]
[-2.281266865827858e-06, -0.00012433428975373861]
[-0.00013937985366441197, -5.207420129160756e-05]
[1.2304645624544586e-05, 2.437312060227237e-05]
[-5.2202211297924794e-05, 3.8278726923024475e-05]
[-0.00013734175010279848, -3.4660225687876967e-06]
[4.061704887517448e-05, -6.557208674400593e-05]
[-8.374394728009882e-05, -0.00012889867080457217]
[-9.343650326609776e-05, -0.0001338788327489293]
[2.59847151746484e-05, -7.322333144910154e-05]
[-0.0001236498266697708, 2.757313415202578e-06]
[-3.630217158032481e-05, 4.333459818672836e-05]
[-4.500366696524871e-07, 1.5469787140537372e-05]
[-0.00014797706083008455, -5.326217018636337e-05]
[1.0847294210483693e-05, -0.00010721742072704104]
[-2.8395428120962796e-05, -0.00013267642770641713]
[-0.00012987337581482628, -9.801644764612094e-05]
[2.2631346982798783e-05, -1.664534478074131e-05]
[-8.229344061902455e-05, 3.809213020311564e-05]
[-8.613553312619704e-05, 2.9783182579512513e-05]
[2.8794025916212274e-05, -2.9529866058974896e-05]
[-0.0001263357681482724, -9.872182317910427e-05]
