[507.7024124065101, 193.29467268498595]
[0.950987790715196, 5.8550450932995375]
[-29.221734451156124, -18.376865517652362]
[-0.48148901050448245, 5.062402549799685]
[0.3678784244347604, 0.9757134666897826]
[-3.835456649431734, -4.07321604020666]
[-0.13266566371969546, -3.585538255994809]
[0.0007960500428394468, -0.2970048631566442]
[-0.6868598162617268, 0.4163377975516913]
[-1.8638157643057545, 0.46019697132069126]
[1.4102264806814482, -0.12421981636711976]
[0.15918105548430717, -0.12214500264589034]
[-0.24111623656076375, -0.42588012511616213]
[0.10320775765482004, 0.07753365307831173]
[-0.23348176087244532, 0.8293957040205875]
[-0.38758910639550326, -0.3333974616343811]
[-0.04007152401762237, -0.19308225150757363]
[-0.2853647884004844, -0.26865266837197055]
[-0.363959760478366, -0.19210418265706153]
[-0.2530651507983812, 0.3380871694329741]
[0.14870847610189442, -0.13934995320881072]
[-0.06105102986359512, 0.03470452621508424]
[0.12420748292351469, 0.029416664187057684]
[0.15792652510572847, 0.01580465295969269]
[-0.041929005199569325, 0.1747360754986832]
[-0.08431662167511111, -0.18668998395799719]
[-0.12998933548821068, 0.07095583663135763]
[-0.1408771155605475, -0.07553442508398955]
[-0.17636880506573327, -0.14642235806269177]
[-0.14335119094911297, 0.06380231030118955]
[0.040389169907852907, -0.05139582997564074]
[-0.04768104290697783, 0.09226527729538425]
[0.10176586832832069, -0.05124222666081013]
[0.07798823081000572, -0.0124120943807835]
[-0.01127167042652566, 0.11611839923457445]
[-0.012267856897340224, -0.023753578236722195]
[-0.07796363748787227, 0.048149431805971865]
[-0.05340766305315903, -0.08834022021706867]
[-0.08298190731717511, -0.03623852913862868]
[-0.06973780683366515, 0.021704137847672555]
[-0.018565428183995536, -0.06870537983319736]
[-0.040044598495762695, 0.018171068237820442]
[0.0536880546596068, -0.014406656283976638]
[-0.0043346824035781495, 0.026302292366491287]
[-0.006335050458058156, 0.02690412087683658]
[0.008327208813384002, -0.003917834195250436]
[-0.014218327509746942, 0.04630364666915188]
[-0.019123098982751108, -0.01953760677229255]
[-0.04862767480391472, -0.02115866151764223]
[-0.002835152213940262, -0.019030885692422395]
[-0.01707686164336142, -0.011174334895867055]
[-0.04388388823886613, -0.0008886474128168009]
[-0.0017182213176210048, -0.01425647283657927]
[-0.017403667646784138, -0.004969328080586255]
[0.003199728503344712, -0.0005137763228164616]
[-0.020527339339909467, 0.021306397338699767]
[-0.012661983832840118, 0.004601825079553645]
[0.00537339122624525, 0.00665850319028749]
[0.002490174444246873, -8.100497238761051e-05]
[0.0024589942999897474, -0.007944663663613849]
[-0.019405382297706497, 0.008569927682913092]
[-0.004291486988810211, -0.016775948782159045]
[-0.006024745478701021, 0.004792168431359045]
[-0.03030988353848485, -0.015901314905408803]
[-0.0252558767647324, -0.011492022946340441]
[-0.015625983978893476, 0.01237942810827164]
[-0.0005365710633029597, -0.012777262181343119]
[-0.01589869920524345, 0.013492600685353462]
[0.007034742684560169, -0.0034718983663306058]
[0.01353248847940236, 0.004289286443549312]
[0.005847308736362411, 0.009070688858579534]
[-0.0011750181549690097, -0.01024058086057611]
