[466.8376940203842, 38.94260222652045]
[-13.348778512022918, -3.4296802895754865]
[-10.276635343870055, 3.854132128110564]
[1.8093947891874969, -3.0123612394429173]
[-0.9360771492158761, -1.5023936099102428]
[0.2887658736050973, 0.8036689268080885]
[0.503675178808086, -1.228906611148362]
[-0.10138276567661819, -0.10961926346283235]
[0.11999109999531399, 0.1361404991605415]
[0.10478303601187733, -0.19255230303766524]
[0.1505215650049201, 0.03905461190377579]
[0.11000071975055903, 0.15151252033445317]
[0.09412531832188797, -0.022878475906442652]
[-0.09110821258373569, -0.07552364427512348]
[-0.10353082207655007, -0.008532609424483084]
[0.06741602787649342, 0.051589122603161286]
[0.10045013892172339, -0.003992633037036342]
[0.05186911231668567, -0.03921498388370015]
[0.016081396872110965, -0.021947394029300682]
[-0.036142296311768796, 0.06434120996892068]
[0.016381499337013494, -0.01001508949208052]
[0.05513231245059336, -0.07691636270163293]
[0.012314363928348726, 0.0408727855118709]
[-0.028283731158635028, 0.05220692292057638]
[0.0162128129643353, -0.027808702179364708]
[0.04691173590262199, -0.00889944309895066]
[-0.002030228869949191, -0.001988317198034273]
[-0.041653635784676624, -0.006429241707561317]
[0.010561143010154872, 0.006645980777570948]
[0.06648586795477662, 0.011492660602367977]
[0.0219543095990149, -0.004160601834403366]
[-0.042167579778881636, -0.013494983125438648]
[-0.002448477608673949, 0.000676760930147513]
[0.0300876829436314, 0.020088274393478045]
[-0.0014832145068401914, 0.0037114786846026426]
[-0.007910970931827688, -0.029000257617088465]
[0.016769450259936036, -0.00028149668417665197]
[0.013309517620042843, 0.0400782427913805]
[-0.004152588984031702, -0.008184903829135504]
[-0.0007739076009833923, -0.03576048844597368]
[0.010301327762528345, 0.004736805257691712]
[0.0016226066057045685, 0.024175348880938863]
[0.0003587213022649971, 0.006741263015852539]
[0.013983488489148321, -0.016579639133637247]
[0.007991691246175048, -0.011018598694867876]
[-0.016979520627289357, 0.01642230836362757]
[-0.005892736397531184, 0.00914494162172258]
[0.02337343526538227, -0.01326741078978344]
[0.009252555711954269, -0.007555289552208855]
[-0.012161374644769296, 0.008840880624651604]
[0.005044504021794349, 0.0066655193054212525]
[0.014094404162295016, -0.0015846315470412486]
[-0.004292763243332498, -0.0074387609627347]
[-0.011402347609985375, -0.004855312058794858]
[0.007919856220647503, 0.010312987369884397]
[0.015525140908264401, 0.007303141705931715]
[-0.0030026389100206163, -0.008539192914219562]
[-0.008923471736069666, -0.0038953250915455817]
[0.007522093243196859, 0.0020505588214744935]
[0.008435523449057847, 0.0035221562235219217]
[-0.005080343951440636, 0.0018254626388083395]
[-0.0008705134382220869, -0.006202187496895384]
[0.010850120270811447, -0.0010199903523453457]
[0.002656503837186852, 0.008332094406472673]
[-0.00694081361754284, 0.0008670770350060475]
[-0.0017682108198391333, -0.007009791939826648]
[0.005526927664240677, -0.002037741852636943]
[0.004918386875667813, 0.00542802100694928]
[0.0001702983920068568, 0.0038336541391652545]
[0.0007330834910406203, -0.003335585590670709]
[0.0034625058705022305, -0.0057488317976632786]
[-0.000593386528432216, 0.0035124564242062783]
[-0.0014195358916093692, 0.006012457860705145]
[0.0027517130032181925, -0.0054154318554293646]
[0.00254368866191923, -0.003157116903451218]
[0.0001948696276556916, 0.00652827398299749]
[0.0014217011112982458, 0.001496852116891212]
[0.001643385899968819, -0.004137766485089539]
[-0.0008158105896594048, -0.002716590772894628]
[-0.0005329131353222216, 0.0024143757224943663]
[0.0033267268925043503, 0.003912486803511417]
[0.0048016163654842625, -0.0024410827708925]
[0.0002702887344079308, -0.0029514820568525835]
[-0.004446618432310971, 0.00319042197545287]
[0.0006051105147254487, 0.0017707899450920273]
[0.00505885795806682, -0.002716376058851999]
[-0.000375124864464782, -0.0007716485538273865]
[-0.0022242942564092427, 0.001668407867688959]
[0.0036610075539310616, 0.0006501859743668348]
[0.0044868766174821495, 0.0006996879294139946]
[-0.0016813949473614143, -0.001681035846004597]
[-0.003923699851162699, -0.002165977360405247]
[0.002443834431219205, 0.0024460482221571045]
[0.005207582663407373, 0.001911485991488604]
[-0.0007203750669978332, -0.000910390102718317]
[-0.0028145925136031646, -0.001169133599669303]
[0.002429401715074997, -0.0007142290425548037]
[0.0025105190167800107, 0.002365666321323401]
[-0.0020721924476767573, 0.0007530542781680749]
[5.1070392392701947e-05, -0.003617161633817201]
[0.004084920518291124, -0.00016161483799459475]
[0.0013780906045366415, 0.003936779222510456]
[-0.0017551170930913962, 0.0004584920279928628]
[-0.0006166020975854059, -0.003216403723636213]
[0.001510419622699266, -0.0010924569972915188]
[0.0006741139269872409, 0.0024150766288473235]
[-0.000353942671195151, 0.0021990059681700203]
[0.0019442368264535048, -0.0016346567950391577]
[0.0020128034479813817, -0.0029184957753642937]
[-0.0012939808965737598, 0.002110637428374862]
[-0.0005834497995193116, 0.002392976156111115]
[0.0019745069324488274, -0.002573814231829452]
[0.0007584887380502892, -0.0012866599860226202]
[-0.0006282170565261591, 0.001918291036873132]
[0.0012191810472832465, 0.0015247949822212448]
[0.001475411899131751, -0.0005094336063045241]
[-0.0009802149139733762, -0.002200907003565594]
[-0.0011800472348648672, 0.00026879692995596116]
[0.0016752086022646662, 0.0020771843242972654]
[0.0028578176941389533, -0.0005376455811161307]
[-8.515621325422273e-05, -0.0012340457266559746]
[-0.001699879013344452, 0.0007738375891727933]
[0.0013067385922846952, 0.0005548122757138563]
[0.0016143494001910064, -0.0004833782341682191]
[-0.0013868616690362323, -1.1690769725070105e-05]
[-0.0007391955461503452, -0.00015521327205636481]
[0.0022956446157695876, 0.0002125082088082486]
[0.0021033690368257307, 0.001102972353062004]
[-0.0009061440554800626, -0.0006556825089786278]
[-0.0015883367784076396, -0.0010622678322797507]
[0.0012584871023664235, 0.00034677132722729653]
[0.0020823205924754284, 0.0005811949709384479]
[-0.00037199407085286573, 0.0006775842717419156]
[-0.0007775359004971172, -0.0006852460672333027]
[0.001355170244221049, -0.0008942771187250287]
[0.0007476891564349719, 0.0015872649590707513]
[-0.0011205463326526277, 0.000503437223007927]
[4.313772596309384e-05, -0.0019676107992872005]
[0.0015963421034292935, -0.0002742664349399959]
[0.0009812709741625625, 0.001912997076699341]
[-9.218787038622889e-05, 0.0005009005737475203]
[-9.894651275191291e-05, -0.0014990307244602957]
[0.00046918479563834437, -0.000875898170941844]
[-0.00022174477750913635, 0.0011495017620293257]
[-0.00024612234830967417, 0.0014308979074615369]
[0.0013970409285882779, -0.001089386108899859]
[0.0009789415649786304, -0.0013872584332819127]
[-0.0007945263088735555, 0.0015289503085280237]
[-2.6474358165051726e-05, 0.0008387578891732583]
[0.0012060935080860924, -0.001333081828069349]
[0.00010750516498569951, -0.0006467687236465514]
[-0.000556360949165835, 0.0005535345195826213]
[0.0009606867446059347, 0.001169870860042277]
[0.0012752546517625918, 4.4738036622027355e-05]
[-0.0005412565339597553, -0.0013427391246626508]
[-0.0012233661210147018, 5.7426830991136324e-05]
[0.0007282366030013643, 0.0010194172957977699]
[0.0017854496678190446, -0.00011759364152053031]
[-0.0001802968444005737, -0.0005268187079299214]
[-0.0006898862366975234, 8.654015137898874e-05]
[0.0012727112795881679, 0.0001790299364179404]
[0.0007843453313787219, 0.0002538822616377501]
[-0.0011261820558526314, -2.112368212047605e-05]
[-0.0005105531085517478, -0.000713372933809131]
[0.0013532789044856663, 0.0002717561658656109]
[0.0011860840140779372, 0.0009526532323729242]
[-0.0005358433060131951, -0.00021490533025825265]
[-0.0006482839349249425, -0.0005439564239828054]
[0.0008184276049853084, -0.0003543520309735003]
[0.0008075695469789146, 0.00036815392462474783]
[-0.00036507573663058235, 0.0008214824196756121]
[3.729086140125126e-05, -0.0006921143552842679]
[0.0010157814889318884, -0.0006315997024564091]
[0.00017581965158014468, 0.001110474524101096]
[-0.0006033074449656173, 0.000414541301178295]
[-4.743909456483841e-06, -0.0010773687575010849]
[0.0005237982100081418, -0.0003989822930163811]
[0.0005303373319985871, 0.0009318483182354509]
[0.00030477640172538525, 0.0005814937278696419]
[0.00030492390190717256, -0.0006619217652666376]
[0.00023804365182300558, -0.0008156459697952201]
[-0.0004153099900651158, 0.0006025414225082071]
[-7.002211496176525e-05, 0.00094714052341896]
[0.0008811993880238483, -0.0008027031272088703]
[0.00034381230642471783, -0.0005942364490627572]
[-0.00042250987090075576, 0.0009758963750419181]
[0.0002963112500252718, 0.0003088005468242505]
[0.0007296711701582081, -0.0005478762104466073]
[-0.00021322998362155454, -0.0004810645966205271]
[-0.00043931743008246427, 8.335043139462428e-05]
[0.0007358838291212644, 0.0007916236746898786]
[0.0010744676176510648, 4.322347940821647e-05]
[-0.00021537833220786062, -0.0006718828409504329]
[-0.0009513957034112397, 6.71500836814179e-05]
[0.0003788948316066562, 0.00041055630471266424]
[0.001020486563992118, 6.1206212365050305e-06]
[-0.0003086990529683753, -0.00015005414847646392]
[-0.0002953237877043602, -0.00014956979852076557]
[0.0010199660521635345, 3.4304109072236244e-05]
[0.0005939093141964502, 0.000499698752888772]
[-0.0006788172567918638, -9.940806457815754e-05]
[-0.00044118221576838756, -0.0007397932346357994]
[0.0007606012372354254, 0.00021979290226548098]
[0.0007176926440910503, 0.0006398908050258001]
[-0.00031082450817551677, 9.21102331703505e-05]
[-0.00022516669294070368, -0.0003367805445965155]
[0.0005812578641692934, -0.0005063558178045602]
[0.00023910211104605228, 0.00044243736806953704]
[-0.0003742809971090111, 0.0005836573218120922]
[0.00029040966748198477, -0.0006934450923532509]
[0.0007564996111219802, -0.0003838102096664908]
[5.354781347588489e-05, 0.0007729496676436853]
[-0.00022618235341143045, 0.0003626226982227365]
[2.903836022849493e-05, -0.0006057693122121788]
[0.00010062625237161615, -0.00043498913330326794]
[0.00011018646488708539, 0.00045135618912217623]
[0.0002526591857057725, 0.0005991618529181952]
[0.0005166424306477513, -0.0002933662965755035]
[0.0001887970382168369, -0.0007011653487806191]
[-0.00038923154304632, 0.00039544578902870123]
[8.104084303206527e-05, 0.0005738703608601722]
[0.0005640745553281423, -0.0005583446643036005]
[3.308206999230734e-06, -0.00024269506856877676]
[-0.0002374272183858217, 0.00046901837890078735]
[0.00044247962880877845, 0.00022548968413405035]
[0.00048643685783850144, -8.660275005946058e-05]
[-0.00032982148995419625, -0.00042055248143131607]
[-0.0003852294653383659, -5.21903970883697e-05]
[0.0005238797048350285, 0.0004631728856816508]
[0.0008467228637741298, 2.7433981508728777e-06]
[-7.860132170400824e-05, -0.0002518968154732182]
[-0.0005749723882806368, 3.833400951600008e-05]
[0.0003483692924546866, 8.539060218429317e-05]
[0.0005183859917022859, 7.904946741305041e-05]
[-0.0003880351429237372, 4.1283833442096185e-05]
[-0.00016805231981903423, -0.00025570445446776446]
[0.0007175013435597732, -8.170470148449738e-06]
[0.0005096801296727849, 0.0005211236462309143]
