[592.9712792655187, 99.54198348262001]
[-8.549035510049741, -32.62780714949673]
[6.15289470406843, -5.709405351295871]
[-2.7037728251850766, 0.6682711342112384]
[3.1644593020499627, -8.16941791690877]
[-0.5257389446945568, -4.902705471034868]
[0.8069569086308697, -4.437064556845244]
[-1.0183777866489336, 0.07995762482426727]
[1.4111472579726758, -1.0587921371919649]
[0.5198439064929481, -0.7831474026434186]
[0.4830002675439964, -0.6973738465046608]
[-0.3332135353856107, -1.016948434237945]
[0.005132393390722356, -0.5627454852045468]
[-0.21341673696563745, -0.1861821589872612]
[0.23980866324307115, -0.4678935363461978]
[-0.11127835824260224, -0.21177715662531327]
[0.18596312125433556, -0.21958887211692613]
[0.05093691160590552, -0.14963488154228266]
[-0.02647730565825146, -0.23803121987247922]
[0.022729854601257315, -0.23165967199334148]
[0.09305505360651978, -0.20330697477912985]
[-0.05474108331070493, -0.11378127304680064]
[0.05713051160115867, -0.14358971061902537]
[0.0423364736811922, -0.1553831886984306]
[0.02555133052772174, -0.12069512764852552]
[-0.04851490917407375, -0.1251833265647324]
[0.004449885679640886, -0.10327945963450968]
[-0.022010826963795083, -0.06370293538544303]
[0.04554390457232671, -0.12629638865297999]
[-0.0078312247042307, -0.06478009762901049]
[0.030155686296106765, -0.057529252967301936]
[0.030998329519179357, -0.05022286528333986]
[0.00255457790460234, -0.06709763363339505]
[-0.001636402624713984, -0.08895010401040437]
[0.01985906915840341, -0.063803291155061]
[-0.010739136534676508, -0.04954863698541068]
[0.004152984045019625, -0.06002614561352804]
[0.004465089581809245, -0.055838785829359416]
[0.01580059956370139, -0.046129031176583624]
[-0.01581370363671253, -0.038044527881179846]
[0.0024096243520592697, -0.04839305264934879]
[0.003900334884141099, -0.03574457566112654]
[0.01801279291304647, -0.04928542002791758]
[0.00021042848722752083, -0.02816249632567125]
[0.008676065977478498, -0.023779165694775894]
[0.014593682092275406, -0.03338417892726664]
[0.0031918736729086294, -0.03541418595897383]
[-0.005460093992149417, -0.04482122302237901]
[0.00220109492422349, -0.030314856192388273]
[-0.003038615418019308, -0.02308228100944243]
[0.004107247038339423, -0.03435555245098132]
[-0.003126981760159908, -0.02695129101059468]
[0.010444527910473234, -0.02398784357326189]
[-0.0004395213525589803, -0.017546708350573814]
[0.0005089320852587065, -0.026826917009359796]
[0.0050213039218665045, -0.023619131306845675]
[0.009700252055822034, -0.021913119485824084]
[0.00011920079225108404, -0.01719907838852741]
[0.0014813534752682322, -0.016812260900512577]
[0.006665601257095588, -0.024776256988595202]
[0.002017732458251764, -0.02132076710335795]
[-0.005494178066919098, -0.022003378033599086]
[-0.0003477529974671434, -0.018406895673156065]
[-0.0008263764801039186, -0.013843395976900652]
[0.005955187075630919, -0.022360335520759556]
[-0.0019794035656222064, -0.01487566588233702]
[0.0048870205334723416, -0.013142933652571465]
[0.004864028791267128, -0.011274913856871072]
[0.0010727644953600901, -0.016054094913833028]
[0.0014444109136605432, -0.017572367315647597]
[0.004361845599703873, -0.012316041084604379]
[0.0006245211303488318, -0.012410572010743692]
[-0.0007626857940019605, -0.01402403468636182]
[0.0016813010533636152, -0.016767671124593098]
[0.0023476732785928656, -0.013102604146144808]
[-0.0036908788111399415, -0.010937763680092694]
[0.00016813344221233706, -0.013714636132198699]
[0.0007964958105572961, -0.010451526748213702]
[0.005313415173462399, -0.013821980800484468]
[4.690697822162804e-06, -0.008602981273898525]
[0.0016598531643762793, -0.007879277340890278]
[0.004647617809001581, -0.010027919032734367]
[0.0014667126296361577, -0.010916842160025197]
[-0.0007989333270712606, -0.01298680195973656]
[0.0006223853520017641, -0.0087331088887872]
[0.0007998568103273485, -0.008942997332537783]
[0.000224245716307081, -0.011410812960418099]
[-0.0010724676767863706, -0.010597301579529539]
[0.002365957116514883, -0.008643023330740185]
[-0.0007115030099393849, -0.006406125179719169]
[0.0006267802276020973, -0.010476801861588392]
[0.0012550590528097039, -0.008348895515627064]
[0.0037495319289945483, -0.007814829680006088]
[0.000918935762474149, -0.0059624887047267094]
[0.00017097375261920789, -0.00631396014402652]
[0.0027964089461116615, -0.009566475566056276]
[0.0010653694689655158, -0.007887467673477477]
[-0.0014596401839722106, -0.00857551839867203]
[-0.0006894844574804604, -0.007182808678922625]
[0.0003959812076419489, -0.006665337909781854]
[0.001821181936474403, -0.008904812514925364]
[-0.0013656744981318525, -0.006514554356038982]
[0.0014829549700723366, -0.006014101910216674]
[0.0015430979999838113, -0.004866738678885686]
[0.0010386962785315923, -0.007482418222354459]
[0.0006020660069738781, -0.00680471992175935]
[0.001956252889339538, -0.004781622318424494]
[0.0012337740319714463, -0.005223107419617179]
[-0.00035286238525422675, -0.005998181289800009]
[0.0008701163515013044, -0.008004299080867874]
[0.0007006765250451297, -0.005677145382323612]
[-0.0012232665831075629, -0.005239513235059334]
[-0.00034209070096791194, -0.006470541861880674]
[0.00014773476788443318, -0.005344247996386553]
[0.002359814709334107, -0.006368862028468758]
[-0.0003467948721133096, -0.0039908436532397895]
[0.0005793369044486685, -0.004344436586654399]
[0.002082823900412256, -0.004701337077970269]
[0.0012106954876045517, -0.00524909486459646]
[-0.00010184523532519307, -0.005575158919461476]
[0.00031120823776797923, -0.0038186382864497936]
[0.0011155166614262857, -0.004777092515207526]
[-2.0390200798470204e-05, -0.005468508832991104]
[-0.0005298031859495289, -0.00574066050986155]
[0.0005764951018938369, -0.004295386915430965]
[-0.0003680583954490668, -0.003485276229193257]
[0.000358532386872612, -0.005688071055690358]
[0.0001573805676293727, -0.004315943848358067]
[0.0019210919821919248, -0.004047552509360397]
[0.000616638295203753, -0.0028442887820854246]
[0.00013700323453558205, -0.003570780227671877]
[0.0014598049703834493, -0.004869972764781405]
[0.0008698009105831683, -0.003834743611148994]
[-0.0003532464569320215, -0.0042945017873319835]
[-0.000524684905747641, -0.0036868004751309247]
[0.0005698847907540383, -0.004142300112165209]
[0.0007225424477925735, -0.0045942177323250455]
[-0.0009160051610872522, -0.0037136928670045144]
[0.0004016931877157959, -0.003516753221204816]
[0.0005774011709291926, -0.002845806720350008]
[0.0008486513934049533, -0.00444557372386134]
[0.00011344759488118861, -0.0034336187402579377]
[0.0010825628263992915, -0.0025854583918427654]
[0.0010525636299442698, -0.0027418983617386594]
[6.567163763016026e-06, -0.0033344637537333632]
[0.0005205864601860455, -0.004521712875386552]
[0.0003387213871333117, -0.002942264101893688]
[-0.00030450750057675613, -0.0030960366290420094]
[-0.0003917003150348819, -0.003717412512881657]
[1.1215482569604251e-05, -0.003440382507055695]
[0.0011522086344813998, -0.0035562972023406303]
[-0.0003969635576406283, -0.002328232010942899]
[0.00020899010634511939, -0.002938485615352704]
[0.000983654642945142, -0.0027569722765700133]
[0.0009998625300764452, -0.003131771533603611]
[3.0709922775762344e-05, -0.002827254001271484]
[0.00022223465824178223, -0.0021252319192863744]
[0.0009953966460862773, -0.0029294422616124027]
[9.310206168899882e-05, -0.0030864021212824166]
[-0.00025220315019991446, -0.0035437217491637862]
[3.0911764812069364e-05, -0.0024715973961147997]
[-8.211351297809921e-05, -0.002328698319928879]
[0.00017397384888229173, -0.003537526222802345]
[-0.00020154901541324932, -0.002712802335105846]
[0.0010368537914364762, -0.0025036054440830124]
[0.00034593181366793235, -0.0016714233540434664]
[0.00016632292153662132, -0.002481777809696356]
[0.0007758375423673747, -0.0028450782049640466]
[0.0007415352368654871, -0.002195841461101633]
[4.993863379842978e-05, -0.0024009526442103635]
[-0.00030869816344769596, -0.002205688134459649]
[0.0005540914811263953, -0.0028534166873310784]
[0.00035039843708944973, -0.002662390163775813]
[-0.0005570501033398956, -0.002423666890444931]
[-3.188035505363729e-05, -0.002306637506318543]
[0.0002320761474916555, -0.001993738109656862]
[0.0006330595823239582, -0.002942632634432396]
[-0.0001342871336670881, -0.002033413737857981]
[0.000624417934904753, -0.0017264416868659899]
[0.0007778231171501337, -0.0016641443333373918]
[0.00020575766860542188, -0.0021802110833428756]
[0.0003147961926044385, -0.0027524559935661053]
[0.0002489040508872886, -0.001703792293816342]
[0.00010555414844926059, -0.0020226883950960617]
[-0.0002955093421557753, -0.0023601957670236935]
[1.1601987195963837e-05, -0.002464102681036584]
[0.0005526679402164669, -0.0021741409627209496]
[-0.0003169260446427291, -0.0015834103873602068]
[2.9774813067873218e-05, -0.0021692126497943054]
[0.0004229923778537592, -0.00187249849442718]
[0.0007848175844168137, -0.002112056812458629]
[2.5550323305534306e-05, -0.0015921796512425868]
[0.0001770133223445436, -0.0014314573564353505]
[0.0007888739497275976, -0.0019359164870844658]
[0.0002179692415924528, -0.0019257611339207337]
[-9.16809168482885e-05, -0.0023093510849722734]
[-0.00011945618805897507, -0.0015528688693476622]
[0.00011389500075165149, -0.0017314225462452537]
[7.877658258281794e-05, -0.002343392687257806]
[-0.00028170594727450204, -0.0019121059489763947]
[0.0005240547368757786, -0.0016979524112781252]
[0.00017500832368166908, -0.001163984847442321]
[0.00016691666863211108, -0.0019082739059632647]
[0.0003644812741671055, -0.0018230337799298724]
[0.0006090840145281939, -0.0014306247598308008]
[0.00019207756320394065, -0.0014289042087543002]
[-0.00012841285361042676, -0.0014825222258691984]
[0.0004763620240136879, -0.0020478345269835177]
[0.00022699171517603922, -0.0016448285734786405]
[-0.00028330502830353765, -0.001695890860978766]
[-0.00019508651559974055, -0.0016088699090806013]
[0.00011641897069969431, -0.0015521054000426915]
[0.0004408860933758918, -0.002041454582354385]
[-0.0002351153002231321, -0.001359009117104494]
[0.00033621182996268484, -0.0013098806025212129]
[0.0005257197192707341, -0.0011457562129546517]
[0.00029169652312355243, -0.001592104527770699]
[0.00016939334554089136, -0.0017416608111018306]
[0.0002208085453614672, -0.0010920962354525887]
[0.00028239534205176664, -0.0013906415598791688]
[-0.0001592766979221505, -0.0015963084748044087]
[4.173554503805743e-05, -0.0018450708471409172]
[0.00024235475174128052, -0.0013943753292637862]
[-0.00019044578364413312, -0.001192058185363054]
[-6.219017283110029e-05, -0.0016569632338252482]
[0.0001295703415069016, -0.0014082689264451054]
[0.0005778918684967715, -0.0015234330238482197]
[-9.848679484392164e-06, -0.0009909522599639287]
[0.00013594313841480687, -0.0011157106919469362]
[0.0005734142690428934, -0.0013500343687038452]
[0.0002956417691616364, -0.001302338347710208]
[-3.491667661781328e-06, -0.0015317221239418144]
[-0.00012248843622120198, -0.0010489482060898059]
[0.00022955907568256162, -0.0013517612660796097]
[4.888446290562953e-05, -0.0016011173599020934]
[-0.00024608954620114476, -0.001437558061088584]
[0.0002116282321084073, -0.0012082711089622666]
