[425.766921392436, -4.887294238364272]
[0.06161717632984676, -2.165694552482833]
[5.161247680977091, -13.307575786835066]
[0.4572711533008942, -0.2617665640115945]
[0.7827191725745148, 0.036976234883553616]
[-0.107158628630593, -0.0835388621612907]
[-0.9054925280796446, 1.6552689760562487]
[0.37309769992782904, -0.021956235784134748]
[0.020441149498660494, 0.35120533359674067]
[-0.029299524025376833, -0.04845656667483911]
[-0.06378016209919402, -0.18135334800857794]
[-0.028427061589340497, -0.14576184069745324]
[0.03495698577530071, 0.03869842320905015]
[0.015182528497472259, 0.01926052728898142]
[-0.028525293352207215, 0.050568800531973324]
[0.01829117895519694, -0.005322081849389093]
[-0.0592454484044147, 0.06822068587267793]
[0.028416578137451243, -0.01294231996396511]
[0.012795031130815815, -0.013952509560127058]
[-0.02411549765965404, -0.01871640951695208]
[0.0022410309018905394, -0.010985778919946121]
[-0.0008817461175514296, -0.011794558782161957]
[0.0010240553022793364, 0.021521336804314117]
[0.009575461034007748, 0.00787614853628682]
[-0.021838786554129408, 0.008189024945650658]
[0.007501887954270536, -0.010513093542932062]
[-0.006306487084894563, 0.004807972299991192]
[-0.0021863463972570107, -0.004574977222354212]
[0.01058311818213431, -0.00568895944647449]
[-0.009228380768708355, -0.002561486369693]
[-0.002418574678601182, 0.0067551838239063855]
[0.006527616634126598, -0.00033695984386650224]
[-0.006758589741203913, 0.004996442726030281]
[0.0038010072136072104, -0.002154863546508956]
[-0.0072459035219560874, -0.002085650399591188]
[-0.0009944349068127245, -0.005644943080385101]
[0.004788752649525385, 0.0017199821042765961]
[-0.0037601546544979714, 0.0018817268664476847]
[0.0020579473859045905, 0.0016902434386761173]
[0.0002541479441973138, -0.0006315922952326858]
[-0.005534337801352596, 0.0030807732519795294]
[0.004358294209268365, -0.002324205771325083]
[-0.002782629176369178, -0.0021584165215928763]
[-0.0016042911794142967, -0.002659167404660323]
[0.0004487780707456146, 0.00011665108381553324]
[-0.0015695314641483993, 0.00013514128599012576]
[0.0024091466006415097, 0.0033371711512150126]
[-3.470157893592507e-05, 0.001668141823234548]
[-0.0028819821999750417, 0.00044605368865979766]
[0.0017310931737353208, -0.0027596410100292346]
[-0.0023680829906487233, -0.0009744457773206427]
[-1.659588254054878e-05, -0.0017242832686674703]
[0.0008664261858512545, -0.0009451581483119753]
[-0.0018674319276228424, 0.0001952952166615063]
[0.00028790629239949794, 0.002722075103440691]
[0.0008404925945690866, 0.0010812774996769858]
[-0.0008919508796578768, 0.0010539414287560611]
[0.0005650419556690878, -0.0010766861056137333]
[-0.0018137997206673084, -0.0016345239658073218]
[-0.00023174520578406188, -0.0022163077022736566]
[0.0006967291145822951, -0.00032301090907616015]
[-0.000950384334855503, 0.0006062277874301358]
[0.00013856376716092633, 0.0013018545504479562]
[0.0002989978292502471, 0.0005943718959651179]
[-0.0012554650429978942, 0.0014528587054882802]
[0.0009555869663057104, -0.0005682577694091986]
[-0.0005207134631698487, -0.0012514593205608243]
[-0.0008766423762041065, -0.0014485852909553731]
[0.00022209726743382951, -0.0006189252257366995]
[-0.0005122260128851419, -4.18123572645257e-05]
[0.0003024890654960144, 0.0011497532397122256]
[0.00031515328419962074, 0.0008471459148546856]
[-0.0013010553385048862, 0.0007338742797253772]
[0.0006866124238931182, -0.0007211874911027261]
[-0.0004557483979796828, -0.0004091130229094686]
[-0.0005146559649925608, -0.0007791918258983066]
[0.000644505630803871, -0.0007540212164812016]
[-0.0008683150679074103, -0.00011660986725070543]
[-5.151678915060742e-05, 0.000853494728414006]
[0.0005890190211160218, 0.00048242654315755473]
[-0.0008659025885514732, 0.0005290615245372443]
[0.0004393904608297472, -0.000379560436710058]
[-0.0006856022914287774, -0.0004371772464089041]
[-0.0003441312803255103, -0.0007906968197363695]
[0.0007212296052533373, -0.00022487970106463417]
[-0.0007298911129101082, 0.00022692703184584717]
[0.0001009079285052561, 0.00038976498771720047]
[0.00027663406557376646, 0.00015767017046020015]
[-0.0008710311890351985, 0.0004810152211964791]
[0.0006095068257631064, -0.00031284467336378796]
[-0.00045396269940500833, -0.0004928713872853763]
[-0.00044590681738010396, -0.0005769810436553335]
[0.0003590430045905535, -8.528274566144134e-05]
[-0.00046341919490608396, 0.00015775664205517834]
[0.000327356481134744, 0.0004865740136795263]
[0.00010602969816542185, 0.00030552506070891106]
[-0.0007549757214562192, 0.00014708837778076855]
[0.00046578311075284873, -0.0005035212556792068]
[-0.00040549288057523114, -0.0003313858829283589]
[-0.00025050387301739363, -0.00036713900084794915]
[0.0003074430269583983, -0.00018260998270491768]
[-0.0004897675815582758, 0.00012492029375721359]
[0.00013890055789267386, 0.0005806658492484296]
[0.00021607572745174775, 0.0002929878137785044]
[-0.00042155960730114184, 0.00010443517426372492]
[0.0002244006477531979, -0.0003859330919606663]
[-0.00042628719870640985, -0.0004190363815581577]
[-0.00015700762949932834, -0.0004592878032765313]
[0.00029308061037081057, -8.18008827825345e-05]
[-0.00037474153821848155, 0.00024351031715963423]
[3.822078120352401e-05, 0.0004205386741105155]
[0.00015418351036888822, 0.000184632882331337]
[-0.0003774942814201987, 0.00023744200027442375]
[0.00024095616761043992, -0.000260903185822281]
[-0.00020905507125357214, -0.00045857208938598903]
[-0.0002779618316408605, -0.00042368340350162903]
[0.00015545736148481204, -9.592259221169464e-05]
[-0.00020836947556607255, 0.00015678902277249662]
[6.335239065535792e-05, 0.00038382317620522244]
[0.00011672370700499535, 0.00024294979192229782]
[-0.00042030270031867545, 0.0001698214763499184]
[0.0002098963290517175, -0.0002919840531916962]
[-0.0001038304712866478, -0.0002886542460906749]
[-0.0002560822375080596, -0.0002782080901153061]
[0.00019809533036541094, -0.0001876286424840612]
[-0.00024581559425895794, 6.767598546231213e-05]
[-2.9909978437103746e-05, 0.0003572332909298481]
[0.0002102834058084757, 0.0002113354823367608]
[-0.00034068383682894776, 0.00011745380657668392]
[0.0001232833660057553, -0.0002238900144907463]
[-0.00015305467778459203, -0.00022933190422858019]
[-0.0002000869571821412, -0.0002647926779834574]
[0.0002742450616455977, -0.00010171980468747996]
[-0.0002528948892641658, 0.00012579554808311855]
[-4.556142284173337e-05, 0.00021970978948560038]
[0.00018303063431307498, 9.55691138213588e-05]
[-0.00033774241676515215, 0.00013115971441202134]
[0.00016425654035445714, -0.0001601635613750485]
[-0.0001181108086115712, -0.00023841196162766032]
[-0.00023526570381859901, -0.0002265288767089868]
[0.00020685075442261613, -2.222886750569142e-05]
[-0.00018097763669533418, 0.00012288337098796676]
[3.9719290206852165e-05, 0.0001929112389920662]
[0.00011277132958131819, 9.814680205733062e-05]
[-0.00034720307501856507, 4.5494754856045816e-05]
[0.00017082858235012433, -0.00021215615088943096]
[-9.728755506071413e-05, -0.0001805662655458562]
[-0.00019636554890944957, -0.00013848529112148178]
[0.0001704213103149721, -3.621124521124841e-05]
[-0.0001850433880012381, 9.543612748413866e-05]
[2.5345925604103314e-05, 0.00023658075220560348]
[0.0001305331929147835, 0.00010555685967256201]
[-0.00025072945861570606, -1.0900030509630732e-05]
[9.695476944093784e-05, -0.00021043295175626753]
[-0.00013075894723957315, -0.00018568002055796562]
[-0.00013261278728304848, -0.00014668299516040761]
[0.00016897394906462138, -5.261289652613854e-06]
[-0.00017147914929882546, 0.0001385399523652353]
[-1.4410606634207568e-05, 0.000205715326079825]
[0.00011650903593550532, 6.300257421610472e-05]
[-0.00019767617073923605, 2.8476922096636395e-05]
[8.40840244775709e-05, -0.00016526079541268057]
[-8.328066732210537e-05, -0.0002251295423876254]
[-0.0001538654900462566, -0.00016056653325802195]
[0.00011145511639137906, 1.0575615103647351e-05]
[-0.00010127973755080788, 0.00013355386921198864]
[-5.379623075896234e-06, 0.0001887810273915047]
[8.287552480823468e-05, 7.709905829939023e-05]
[-0.00020684621165811823, 2.8379799789257643e-05]
[7.995379957698168e-05, -0.00017269919432549852]
[-2.307761621278548e-05, -0.00018338109844190376]
[-0.00015892734176348178, -0.00011675766543539634]
[9.6720560849195e-05, -3.3652548045548514e-05]
[-9.036282619853675e-05, 8.734591245107559e-05]
[-3.607135200342504e-05, 0.00019362305972991933]
[0.00011192859959330281, 8.871052194092677e-05]
[-0.00018058784828600682, 1.0116318936770341e-05]
[3.81494085118228e-05, -0.0001565885958185187]
[-2.8975803217701213e-05, -0.0001436170466745379]
[-0.00013326741172614565, -0.00010607627264373753]
[0.00013237791912124042, -2.79520875829109e-05]
[-0.0001003946975998149, 9.267571396542884e-05]
[-6.474898080288671e-05, 0.00014335916437357987]
[0.00012189657291197808, 4.584186271849866e-05]
[-0.00017095340980760598, 2.5245315741440066e-05]
[4.136753182681918e-05, -0.00011500499208672021]
[-2.1836335536429274e-05, -0.0001412343961376683]
[-0.00014607109011630093, -0.00010158858744459959]
[0.00012211942941081633, 8.352379210273958e-06]
[-7.420190089180156e-05, 9.442447268065424e-05]
[-3.445114335232091e-05, 0.00010806977615740454]
[9.278450594463195e-05, 3.114411703575293e-05]
[-0.00018800734867269187, 3.8602808296595015e-06]
[5.915768359920914e-05, -0.0001226811241059611]
[-7.992644315168995e-06, -0.00011354078757119801]
[-0.00014310949716866972, -6.058200596892327e-05]
[0.00010285158044409659, 9.17735941635689e-06]
[-7.171699679199561e-05, 7.426218288408837e-05]
[-2.242358741379874e-05, 0.00012066665019197856]
[9.249454680038127e-05, 3.5587278363391484e-05]
[-0.0001594275568100878, -3.375393514293279e-05]
[3.6118132199947084e-05, -0.00013170800113893044]
[-2.871171282609053e-05, -0.00010004343246761138]
[-0.00010817382429595401, -4.868822664794159e-05]
[0.00010421312819175466, 2.0529701638016817e-05]
[-7.798147930226929e-05, 8.768689422516962e-05]
[-3.661391152365301e-05, 0.00011425643984216971]
[8.97700338992613e-05, 1.4841434397776243e-05]
[-0.00012337218692476393, -2.677369219102055e-05]
[2.4434185926902607e-05, -0.00011295594876536974]
[-2.5277840447812672e-05, -0.00012119490497775054]
[-0.00010381316236973692, -5.9732338465234847e-05]
[7.890880181349313e-05, 3.817038326370259e-05]
[-4.9234524218122466e-05, 9.749782938850426e-05]
[-3.1109184379318755e-05, 0.00010401075252519654]
[6.610230776760151e-05, 1.3532777207073132e-05]
[-0.00011976691678572404, -1.9592896961406758e-05]
[2.6018466324273515e-05, -0.00011341715115226192]
[4.906512485358672e-06, -0.00011498568153817113]
[-0.00010785339961050244, -4.570831587491497e-05]
[5.6414284232197964e-05, 2.00812366444314e-05]
[-3.251352913583028e-05, 7.655434679154638e-05]
[-3.9013617473715456e-05, 0.00011190194398702502]
[6.989685539282586e-05, 2.7660270091378614e-05]
[-0.00010733530820161707, -2.6953622549674705e-05]
[5.0795453097052246e-06, -0.00011242257901511194]
[1.0010953349570695e-05, -9.308673287047094e-05]
[-9.351777416699569e-05, -3.825353554298694e-05]
[6.844221775681447e-05, 9.083958832423189e-06]
[-3.667397827417096e-05, 7.064549857882518e-05]
[-6.10642640836434e-05, 9.510553884251038e-05]
[8.126797785013018e-05, 1.425243714314739e-05]
[-9.571009112901985e-05, -1.639741258929739e-05]
[-3.1861372578045888e-06, -8.835095228454382e-05]
[1.1836591423675102e-05, -8.874782825268879e-05]
[-9.586602654371168e-05, -4.204897425998458e-05]
[7.080143791007854e-05, 2.303931404464693e-05]
[-2.5498689383174344e-05, 7.169458366573789e-05]
[-5.404029820632594e-05, 6.841900288023783e-05]
[6.994395150911048e-05, 1.6833948792704945e-06]
[-0.00010640221602609135, -1.622327591022099e-05]
[8.52952137264662e-06, -8.162454883942072e-05]
[2.2124430134717876e-05, -7.45917341062885e-05]
[-0.00010144933939965073, -2.430845400319681e-05]
[6.113166159044114e-05, 2.5565959728482412e-05]
[-2.0377450947295372e-05, 5.761295029309277e-05]
[-4.150788951912121e-05, 6.716594972534795e-05]
[6.619936078122723e-05, 3.67001836110159e-06]
[-0.00010151233123323333, -3.697160654392295e-05]
[3.423849476651142e-06, -8.717775820255014e-05]
[1.232313837187804e-05, -5.841377361326394e-05]
[-8.464973422550592e-05, -1.0061910740821745e-05]
[6.300031025319175e-05, 2.883434895173398e-05]
[-2.867326729938391e-05, 5.7757710808698653e-05]
[-4.500839603721607e-05, 6.536753880661758e-05]
[6.715151207320469e-05, -6.799087839792772e-06]
[-8.056995946731371e-05, -4.078265769713596e-05]
[-4.030171908586677e-06, -7.855420700120241e-05]
[4.011018512384279e-06, -6.592948665895548e-05]
[-7.488904591995693e-05, -1.4530238301224685e-05]
[5.3349761431786824e-05, 4.250624868629149e-05]
[-1.9449289551332072e-05, 6.710169774587493e-05]
[-4.089051351874318e-05, 5.7874690059855904e-05]
[5.249444671516501e-05, -1.3384513567598136e-05]
[-7.360766009639058e-05, -3.566627810580765e-05]
[-1.0492438463627352e-06, -7.619654248675056e-05]
[1.6433059044973497e-05, -6.933775342521376e-05]
[-7.577718805040767e-05, -1.0398317458526485e-05]
[3.4608584380313445e-05, 3.8092301136716245e-05]
[-6.370258206933599e-06, 5.9264262670333245e-05]
[-3.9280019578591396e-05, 6.328594984927882e-05]
[4.672894900825675e-05, -4.127441823875699e-06]
[-6.63662979868418e-05, -3.909579099120597e-05]
[-1.0249012072194308e-05, -7.942544656724948e-05]
[2.262410575784579e-05, -5.8681279335434655e-05]
[-6.679477804472089e-05, -5.012223183054054e-06]
[3.463301252143447e-05, 2.653608450409184e-05]
[-6.762827643704006e-06, 5.246029035821387e-05]
[-5.252688191541288e-05, 6.0565739534834684e-05]
[5.330128432534664e-05, -5.483488198843034e-06]
[-5.5238216447484056e-05, -3.3137041714814686e-05]
[-2.0328496149329967e-05, -6.72878955075007e-05]
[2.309566534675067e-05, -5.506412061026533e-05]
[-6.385878971670866e-05, -9.896057414804371e-06]
[3.806810480916356e-05, 2.954972474178419e-05]
[-1.6696098978918883e-06, 5.2836178613402396e-05]
[-5.482160124692381e-05, 4.391852469476376e-05]
